GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,Home_Team_Name,Visitor_Team_Name,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,Winner
2009-04-25,20801221,Final,Mavericks,Spurs,2008,99,0.384,0.846,0.4,15,49,90,0.443,0.647,0.261,14,35,Mavericks
2009-04-25,20801222,Final,Heat,Hawks,2008,107,0.469,1,0.522,18,48,78,0.367,0.789,0.333,13,35,Heat
2009-04-25,20801223,Final,Jazz,Lakers,2008,94,0.442,0.688,0.4,27,39,108,0.519,0.714,0.421,19,46,Lakers
2009-04-24,20801224,Final,Pistons,Cavaliers,2008,68,0.38,0.833,0.333,17,39,79,0.412,0.633,0.182,20,42,Cavaliers
2009-04-24,20801225,Final,76ers,Magic,2008,96,0.521,0.692,0.4,16,35,94,0.425,0.828,0.4,18,35,76ers
2009-04-24,20801226,Final,Rockets,Trail Blazers,2008,86,0.464,0.792,0.333,21,41,83,0.421,0.9,0.435,19,32,Rockets
2009-04-23,20801227,Final,Bulls,Celtics,2008,86,0.375,0.63,0.409,14,45,107,0.481,0.792,0.571,23,37,Celtics
2009-04-23,20801228,Final,Mavericks,Spurs,2008,88,0.472,0.75,0.364,20,51,67,0.321,0.714,0.118,10,41,Mavericks
2009-04-23,20801229,Final,Jazz,Lakers,2008,88,0.44,0.643,0.308,23,55,86,0.368,0.615,0.353,15,40,Jazz
2009-04-22,20801230,Final,Magic,76ers,2008,96,0.43,0.733,0.261,14,44,87,0.467,0.667,0.313,18,37,Magic
2009-04-22,20801214,Final,Hawks,Heat,2008,93,0.442,0.633,0.3,18,33,108,0.556,0.722,0.577,23,40,Heat
2009-04-22,20801215,Final,Nuggets,Pelicans,2008,108,0.5,0.619,0.563,26,36,93,0.459,0.8,0.563,18,43,Nuggets
2009-04-21,20801216,Final,Cavaliers,Pistons,2008,94,0.424,0.744,0.333,21,43,82,0.395,0.813,0.333,17,34,Cavaliers
2009-04-21,20801202,Final,Trail Blazers,Rockets,2008,107,0.514,0.722,0.455,11,36,103,0.5,0.688,0.35,12,35,Trail Blazers
2009-04-21,20801203,Final,Lakers,Jazz,2008,119,0.6,0.75,0.55,33,30,109,0.494,0.793,0.421,25,30,Lakers
2009-04-20,20801204,Final,Celtics,Bulls,2008,118,0.49,0.68,0.438,26,50,115,0.5,0.897,0.45,20,36,Celtics
2009-04-20,20801205,Final,Spurs,Mavericks,2008,105,0.532,0.824,0.389,19,44,84,0.403,0.87,0.333,17,28,Spurs
2009-04-19,20801206,Final,Lakers,Jazz,2008,113,0.556,0.813,0.467,22,38,100,0.391,0.829,0.231,28,46,Lakers
2009-04-19,20801207,Final,Magic,76ers,2008,98,0.487,0.76,0.278,18,35,100,0.512,0.55,0.583,20,37,76ers
2009-04-19,20801208,Final,Hawks,Heat,2008,90,0.462,0.7,0.286,23,50,64,0.366,0.667,0.174,12,35,Hawks
2009-04-19,20801209,Final,Nuggets,Pelicans,2008,113,0.507,0.788,0.524,25,49,84,0.372,0.739,0.429,19,35,Nuggets
2009-04-18,20801210,Final,Celtics,Bulls,2008,103,0.394,0.778,0.25,16,45,105,0.427,0.909,0.176,20,53,Bulls
2009-04-18,20801211,Final,Cavaliers,Pistons,2008,102,0.529,0.852,0.333,24,34,84,0.462,0.833,0.167,15,31,Cavaliers
2009-04-18,20801212,Final,Spurs,Mavericks,2008,97,0.469,0.833,0.786,18,35,105,0.538,0.941,0.294,14,39,Mavericks
2009-04-18,20801213,Final,Trail Blazers,Rockets,2008,81,0.417,0.625,0.091,12,30,108,0.585,0.857,0.381,16,44,Rockets
2009-04-15,20801196,Final,Celtics,Wizards,2008,115,0.529,0.625,0.556,29,41,107,0.494,0.8,0.35,15,35,Celtics
2009-04-15,20801197,Final,Bulls,Raptors,2008,98,0.424,0.773,0.214,20,40,109,0.478,0.81,0.4,27,57,Raptors
2009-04-15,20801198,Final,Cavaliers,76ers,2008,110,0.517,0.667,0.417,26,36,111,0.528,0.744,0.333,18,36,76ers
2009-04-15,20801199,Final,Mavericks,Rockets,2008,95,0.481,0.789,0.462,24,41,84,0.402,0.778,0.235,19,39,Mavericks
2009-04-15,20801200,Final,Pacers,Bucks,2008,115,0.476,0.833,0.571,27,53,108,0.431,0.867,0.35,30,45,Pacers
2009-04-15,20801201,Final,Grizzlies,Hawks,2008,98,0.507,0.677,0.375,19,43,90,0.434,0.75,0.353,13,40,Grizzlies
2009-04-15,20801189,Final,Heat,Pistons,2008,102,0.464,0.632,0.5,20,51,96,0.414,0.71,0.154,13,44,Heat
2009-04-15,20801190,Final,Timberwolves,Kings,2008,90,0.421,0.679,0.28,20,41,97,0.459,0.786,0.412,18,40,Kings
2009-04-15,20801191,Final,Knicks,Nets,2008,102,0.447,0.864,0.292,17,49,73,0.313,0.895,0.308,12,49,Knicks
2009-04-15,20801192,Final,Magic,Hornets,2008,98,0.457,0.636,0.435,23,45,73,0.353,0.676,0.167,15,43,Magic
2009-04-15,20801193,Final,Spurs,Pelicans,2008,105,0.494,0.75,0.3,20,46,98,0.487,0.667,0.429,19,33,Spurs
2009-04-15,20801194,Final,Clippers,Thunder,2008,85,0.438,0.714,0.263,16,32,126,0.539,0.813,0.333,36,49,Thunder
2009-04-15,20801195,Final,Suns,Warriors,2008,117,0.426,0.714,0.412,22,48,113,0.462,0.786,0.294,20,51,Suns
2009-04-15,20801177,Final,Trail Blazers,Nuggets,2008,104,0.527,0.722,0.591,29,45,76,0.337,0.938,0.313,9,40,Trail Blazers
2009-04-14,20801178,Final,Hawks,Heat,2008,81,0.423,0.654,0.333,18,38,79,0.397,0.571,0.273,21,45,Hawks
2009-04-14,20801179,Final,76ers,Celtics,2008,98,0.463,0.76,0.25,21,38,100,0.519,0.529,0.563,24,41,Celtics
2009-04-14,20801176,Final,Lakers,Jazz,2008,125,0.558,0.875,0.615,39,30,112,0.493,0.745,0.25,27,35,Lakers
2009-04-13,20801180,Final,Pacers,Cavaliers,2008,109,0.448,0.821,0.364,17,41,117,0.46,0.853,0.381,19,51,Cavaliers
2009-04-13,20801181,Final,Wizards,Raptors,2008,96,0.468,0.792,0.2,17,49,97,0.406,0.714,0.235,30,51,Raptors
2009-04-13,20801182,Final,Pistons,Bulls,2008,88,0.4,0.696,0.286,19,47,91,0.462,0.778,0.313,23,40,Bulls
2009-04-13,20801183,Final,Nets,Hornets,2008,91,0.408,0.769,0.375,18,42,87,0.452,0.778,0,17,33,Nets
2009-04-13,20801184,Final,Bucks,Magic,2008,98,0.443,0.741,0.381,25,51,80,0.318,0.733,0.111,13,52,Bucks
2009-04-13,20801185,Final,Mavericks,Timberwolves,2008,96,0.451,0.889,0.4,19,40,94,0.451,0.833,0.455,24,40,Mavericks
2009-04-13,20801186,Final,Rockets,Pelicans,2008,86,0.459,1,0.263,21,46,66,0.346,0.6,0.25,15,37,Rockets
2009-04-13,20801187,Final,Nuggets,Kings,2008,118,0.459,0.75,0.448,27,45,98,0.471,0.6,0.391,27,42,Nuggets
2009-04-13,20801188,Final,Jazz,Clippers,2008,106,0.455,0.821,0.5,20,50,85,0.438,0.556,0.263,26,36,Jazz
2009-04-13,20801173,Final,Suns,Grizzlies,2008,119,0.543,0.703,0.333,25,37,110,0.506,0.833,0.333,18,34,Suns
2009-04-13,20801174,Final,Trail Blazers,Thunder,2008,113,0.511,0.81,0.4,21,54,83,0.402,0.789,0.167,19,36,Trail Blazers
2009-04-13,20801175,Final,Warriors,Spurs,2008,72,0.341,0.737,0.2,11,43,101,0.435,0.633,0.381,21,59,Spurs
2009-04-12,20801162,Final,Pelicans,Mavericks,2008,102,0.556,0.938,0.368,24,36,92,0.425,0.923,0.273,21,41,Pelicans
2009-04-12,20801163,Final,Cavaliers,Celtics,2008,107,0.551,0.724,0.625,24,46,76,0.358,0.591,0.278,20,28,Cavaliers
2009-04-12,20801164,Final,Heat,Knicks,2008,122,0.563,0.81,0.484,19,47,105,0.443,0.76,0.286,19,35,Heat
2009-04-12,20801169,Final,Raptors,76ers,2008,111,0.538,0.852,0.308,27,34,104,0.41,0.882,0.333,18,47,Raptors
2009-04-12,20801165,Final,Kings,Spurs,2008,92,0.42,0.941,0.444,19,40,95,0.412,0.667,0.409,17,45,Spurs
2009-04-12,20801166,Final,Lakers,Grizzlies,2008,92,0.452,0.813,0.2,20,47,75,0.366,0.789,0.421,16,41,Lakers
2009-04-11,20801167,Final,Pacers,Pistons,2008,106,0.455,0.773,0.409,16,42,102,0.5,0.793,0.5,21,39,Pacers
2009-04-11,20801168,Final,Nets,Magic,2008,103,0.543,0.842,0.55,27,34,93,0.455,0.552,0.389,22,35,Nets
2009-04-11,20801170,Final,Timberwolves,Suns,2008,97,0.416,0.714,0.4,18,41,110,0.482,0.759,0.5,25,47,Suns
2009-04-11,20801171,Final,Bulls,Hornets,2008,113,0.476,0.815,0.458,27,35,106,0.5,0.7,0.6,25,40,Bulls
2009-04-11,20801172,Final,Bucks,Thunder,2008,115,0.524,0.769,0.409,31,41,98,0.424,0.826,0.5,22,44,Bucks
2009-04-11,20801153,Final,Jazz,Warriors,2008,108,0.42,0.784,0.263,27,41,118,0.548,0.784,0.45,22,40,Warriors
2009-04-11,20801154,Final,Clippers,Trail Blazers,2008,72,0.38,0.909,0.133,16,41,87,0.444,0.704,0.25,14,43,Trail Blazers
2009-04-10,20801155,Final,76ers,Cavaliers,2008,92,0.458,0.774,0.222,12,35,102,0.468,0.762,0.522,24,38,Cavaliers
2009-04-10,20801156,Final,Hawks,Pacers,2008,122,0.519,0.756,0.421,26,40,118,0.483,0.828,0.435,19,43,Hawks
2009-04-10,20801157,Final,Celtics,Heat,2008,105,0.469,0.952,0.643,20,44,98,0.47,0.609,0.316,21,38,Celtics
2009-04-10,20801158,Final,Magic,Knicks,2008,95,0.438,0.692,0.25,15,44,105,0.44,0.739,0.364,25,49,Knicks
2009-04-10,20801159,Final,Pistons,Nets,2008,100,0.535,0.643,0.4,24,41,93,0.474,0.647,0.417,21,31,Pistons
2009-04-10,20801160,Final,Grizzlies,Suns,2008,106,0.488,0.65,0.409,26,45,89,0.474,0.545,0.25,22,37,Grizzlies
2009-04-10,20801161,Final,Thunder,Hornets,2008,84,0.468,0.692,0.1,17,50,81,0.333,0.762,0.269,16,39,Thunder
2009-04-10,20801142,Final,Raptors,Wizards,2008,98,0.427,0.778,0.364,23,40,100,0.506,0.65,0.333,22,44,Wizards
2009-04-10,20801143,Final,Mavericks,Pelicans,2008,100,0.4,0.818,0.208,24,54,92,0.421,0.88,0.333,9,38,Mavericks
2009-04-10,20801144,Final,Spurs,Jazz,2008,105,0.5,0.711,0.421,15,32,99,0.443,0.833,0.364,20,38,Spurs
2009-04-10,20801145,Final,Trail Blazers,Lakers,2008,106,0.427,0.73,0.36,19,44,98,0.447,0.75,0.389,19,39,Trail Blazers
2009-04-10,20801146,Final,Warriors,Rockets,2008,109,0.439,0.861,0.462,23,27,113,0.494,0.813,0.333,21,48,Rockets
2009-04-10,20801147,Final,Clippers,Kings,2008,109,0.56,0.625,0.333,26,51,78,0.326,0.6,0.2,14,51,Clippers
2009-04-09,20801148,Final,Bulls,76ers,2008,113,0.524,1,0.364,24,33,99,0.521,0.593,0.636,22,33,Bulls
2009-04-09,20801149,Final,Kings,Rockets,2008,98,0.44,0.824,0.435,20,37,115,0.54,0.909,0.524,18,40,Rockets
2009-04-09,20801150,Final,Lakers,Nuggets,2008,116,0.425,0.804,0.208,21,51,102,0.444,0.862,0.238,21,46,Lakers
2009-04-08,20801151,Final,Cavaliers,Wizards,2008,98,0.447,0.739,0.313,21,49,86,0.425,0.741,0.444,14,39,Cavaliers
2009-04-08,20801152,Final,Pacers,Raptors,2008,130,0.549,0.897,0.2,30,57,101,0.384,0.786,0.2,23,41,Pacers
2009-04-08,20801135,Final,Magic,Grizzlies,2008,81,0.431,0.714,0.19,19,32,78,0.426,0.704,0.091,7,41,Magic
2009-04-08,20801136,Final,Spurs,Trail Blazers,2008,83,0.473,0.8,0.333,17,26,95,0.527,0.846,0.375,19,43,Trail Blazers
2009-04-08,20801137,Final,Celtics,Nets,2008,106,0.519,0.826,0.357,23,40,104,0.452,0.783,0.385,24,38,Celtics
2009-04-08,20801138,Final,Knicks,Pistons,2008,86,0.364,0.765,0.321,18,33,113,0.538,0.615,0.438,25,57,Pistons
2009-04-08,20801139,Final,Bucks,Hawks,2008,105,0.494,0.778,0.333,28,32,113,0.53,0.773,0.36,18,31,Hawks
2009-04-08,20801140,Final,Pelicans,Suns,2008,100,0.467,0.75,0.333,23,40,105,0.514,0.758,0.316,26,40,Suns
2009-04-08,20801141,Final,Nuggets,Thunder,2008,122,0.537,0.833,0.353,26,40,112,0.471,0.862,0.417,25,40,Nuggets
2009-04-08,20801125,Final,Mavericks,Jazz,2008,130,0.549,0.879,0.458,26,47,101,0.453,0.711,0.462,25,34,Mavericks
2009-04-08,20801126,Final,Warriors,Timberwolves,2008,97,0.442,0.8,0.409,22,41,105,0.457,0.781,0.375,20,45,Timberwolves
2009-04-07,20801127,Final,Hornets,76ers,2008,101,0.459,0.781,0.308,24,42,98,0.422,0.75,0.333,18,34,Hornets
2009-04-07,20801128,Final,Raptors,Hawks,2008,110,0.537,0.783,0.462,27,33,118,0.506,0.821,0.5,24,37,Hawks
2009-04-07,20801129,Final,Heat,Pelicans,2008,87,0.392,0.818,0.304,12,48,93,0.425,0.813,0.353,15,37,Pelicans
2009-04-07,20801130,Final,Grizzlies,Trail Blazers,2008,93,0.522,0.857,0.643,20,23,96,0.493,0.714,0.429,14,38,Trail Blazers
2009-04-07,20801131,Final,Thunder,Spurs,2008,89,0.453,0.714,0.667,18,42,99,0.476,0.714,0.4,16,43,Spurs
2009-04-07,20801132,Final,Bulls,Knicks,2008,110,0.433,0.833,0.438,23,45,103,0.506,0.571,0.565,26,40,Bulls
2009-04-07,20801133,Final,Rockets,Magic,2008,93,0.439,0.652,0.462,15,52,83,0.38,0.619,0.357,14,45,Rockets
2009-04-07,20801134,Final,Kings,Lakers,2008,104,0.442,0.765,0.233,19,45,122,0.511,0.759,0.316,21,50,Lakers
2009-04-07,20801122,Final,Clippers,Timberwolves,2008,77,0.358,0.556,0.29,19,34,87,0.469,0.636,0.364,19,62,Timberwolves
2009-04-05,20801123,Final,Cavaliers,Spurs,2008,101,0.534,0.789,0.444,16,44,81,0.392,0.789,0.25,14,34,Cavaliers
2009-04-05,20801124,Final,Mavericks,Suns,2008,140,0.6,0.92,0.6,34,37,116,0.494,0.769,0.286,21,35,Mavericks
2009-04-05,20801113,Final,Pistons,Hornets,2008,104,0.494,0.846,0.286,21,41,97,0.407,0.758,0.3,14,38,Pistons
2009-04-05,20801114,Final,Raptors,Knicks,2008,103,0.443,0.867,0.308,20,45,112,0.506,0.818,0.5,24,44,Knicks
2009-04-05,20801115,Final,Rockets,Trail Blazers,2008,102,0.514,0.815,0.4,20,42,88,0.452,0.667,0.375,19,34,Rockets
2009-04-05,20801116,Final,Timberwolves,Nuggets,2008,87,0.414,0.818,0.273,18,37,110,0.533,0.645,0.476,23,48,Nuggets
2009-04-05,20801117,Final,Pelicans,Jazz,2008,94,0.535,0.619,0.357,22,36,108,0.536,0.714,0.273,27,39,Jazz
2009-04-05,20801118,Final,Thunder,Pacers,2008,99,0.44,0.692,0.125,22,44,117,0.5,0.84,0.4,17,46,Pacers
2009-04-05,20801119,Final,Nets,76ers,2008,96,0.439,0.867,0.44,21,44,67,0.351,0.391,0.211,15,45,Nets
2009-04-05,20801120,Final,Kings,Warriors,2008,100,0.424,0.656,0.389,16,45,105,0.374,0.875,0.45,15,49,Warriors
2009-04-05,20801121,Final,Lakers,Clippers,2008,88,0.423,0.586,0.25,21,38,85,0.37,0.741,0.238,15,46,Lakers
2009-04-04,20801104,Final,Knicks,Raptors,2008,95,0.451,0.773,0.222,19,44,102,0.4,0.85,0.375,21,47,Raptors
2009-04-04,20801105,Final,Bulls,Nets,2008,103,0.421,0.842,0.412,16,40,94,0.423,0.733,0.231,22,47,Bulls
2009-04-04,20801106,Final,76ers,Pistons,2008,95,0.48,0.808,0.4,18,43,90,0.37,0.786,0.348,19,40,76ers
2009-04-04,20801107,Final,Hawks,Magic,2008,82,0.39,0.731,0.158,15,44,88,0.38,0.704,0.3,18,51,Magic
2009-04-04,20801108,Final,Wizards,Heat,2008,104,0.507,0.639,0.417,26,41,118,0.551,0.667,0.438,30,37,Heat
2009-04-04,20801109,Final,Bucks,Grizzlies,2008,102,0.481,0.714,0.44,28,28,107,0.515,0.824,0.611,24,41,Grizzlies
2009-04-04,20801110,Final,Nuggets,Clippers,2008,120,0.531,0.821,0.5,31,39,104,0.464,0.739,0.429,21,43,Nuggets
2009-04-03,20801111,Final,Hornets,Heat,2008,92,0.513,0.667,0.333,23,40,97,0.5,0.625,0.533,20,29,Heat
2009-04-03,20801112,Final,Pacers,Spurs,2008,121,0.516,0.737,0.474,19,37,126,0.549,0.871,0.409,24,46,Spurs
2009-04-03,20801100,Final,Celtics,Hawks,2008,104,0.533,0.857,0.429,26,38,92,0.356,0.774,0.273,16,37,Celtics
2009-04-03,20801101,Final,Grizzlies,Mavericks,2008,107,0.538,0.652,0.571,16,45,102,0.494,0.76,0.318,20,32,Grizzlies
2009-04-03,20801102,Final,Thunder,Trail Blazers,2008,72,0.365,0.8,0.182,16,32,107,0.473,0.667,0.438,22,57,Trail Blazers
2009-04-03,20801103,Final,Magic,Cavaliers,2008,116,0.537,0.682,0.481,28,47,87,0.369,0.889,0.529,14,44,Magic
2009-04-03,20801091,Final,Jazz,Timberwolves,2008,102,0.48,0.862,0.455,22,28,103,0.533,0.8,0.423,27,42,Timberwolves
2009-04-03,20801092,Final,Suns,Kings,2008,139,0.547,0.677,0.538,27,51,111,0.458,0.758,0.476,21,39,Suns
2009-04-03,20801093,Final,Warriors,Pelicans,2008,111,0.468,0.853,0.385,19,42,103,0.43,0.739,0.286,20,45,Warriors
2009-04-03,20801094,Final,Lakers,Rockets,2008,93,0.395,0.857,0.389,20,42,81,0.425,0.636,0.263,19,42,Lakers
2009-04-02,20801095,Final,76ers,Bucks,2008,105,0.507,0.744,0.273,20,44,95,0.467,0.808,0.286,21,28,76ers
2009-04-02,20801096,Final,Wizards,Cavaliers,2008,109,0.506,0.867,0.1,27,42,101,0.47,0.706,0.367,22,40,Wizards
2009-04-02,20801097,Final,Nuggets,Jazz,2008,114,0.467,0.761,0.391,20,44,104,0.366,0.75,0.353,21,52,Nuggets
2009-04-01,20801098,Final,Magic,Raptors,2008,95,0.408,0.634,0.269,17,35,99,0.494,0.722,0.5,23,49,Raptors
2009-04-01,20801099,Final,Celtics,Hornets,2008,111,0.532,0.692,0.379,21,40,109,0.461,0.714,0.556,31,44,Celtics
2009-04-01,20801083,Final,Nets,Pistons,2008,111,0.513,0.852,0.32,27,37,98,0.468,0.9,0.462,27,35,Nets
2009-04-01,20801084,Final,Grizzlies,Wizards,2008,112,0.481,0.824,0.444,21,37,107,0.482,0.88,0.357,16,41,Grizzlies
2009-04-01,20801085,Final,Bucks,Lakers,2008,98,0.452,0.778,0.333,32,39,104,0.472,0.861,0.385,15,41,Lakers
2009-04-01,20801086,Final,Mavericks,Heat,2008,98,0.458,0.885,0.346,21,37,96,0.438,0.781,0.438,18,39,Mavericks
2009-04-01,20801087,Final,Suns,Rockets,2008,114,0.543,0.571,0.5,25,44,109,0.5,0.786,0.48,19,40,Suns
2009-04-01,20801088,Final,Warriors,Kings,2008,143,0.535,0.762,0.231,25,52,141,0.439,0.827,0.48,22,49,Warriors
2009-04-01,20801089,Final,Clippers,Pelicans,2008,98,0.5,0.786,0.44,27,42,104,0.531,0.789,0.214,28,32,Pelicans
2009-03-31,20801090,Final,Hornets,Lakers,2008,94,0.515,0.773,0.412,25,40,84,0.392,0.667,0.286,22,42,Hornets
2009-03-31,20801073,Final,Cavaliers,Pistons,2008,79,0.386,0.75,0.2,19,43,73,0.354,0.688,0.267,9,53,Cavaliers
2009-03-31,20801074,Final,Pacers,Bulls,2008,107,0.5,0.81,0.316,21,38,105,0.519,0.857,0.273,26,38,Pacers
2009-03-31,20801075,Final,76ers,Hawks,2008,98,0.468,0.815,0.167,27,29,85,0.446,1,0.316,17,34,76ers
2009-03-31,20801076,Final,Timberwolves,Mavericks,2008,88,0.398,0.9,0.222,25,38,108,0.554,0.727,0.5,25,46,Mavericks
2009-03-31,20801077,Final,Spurs,Thunder,2008,95,0.475,0.688,0.32,19,40,96,0.493,0.708,0.625,21,36,Thunder
2009-03-31,20801078,Final,Nuggets,Knicks,2008,111,0.548,0.5,0.391,28,40,104,0.447,0.733,0.273,24,45,Nuggets
2009-03-31,20801079,Final,Trail Blazers,Jazz,2008,125,0.618,0.84,0.556,32,35,104,0.487,0.806,0.385,20,28,Trail Blazers
2009-03-31,20801080,Final,Kings,Pelicans,2008,110,0.487,0.815,0.583,18,29,111,0.537,0.667,0.5,26,41,Pelicans
2009-03-30,20801081,Final,Heat,Magic,2008,95,0.453,0.619,0.333,19,34,101,0.507,0.778,0.526,20,42,Magic
2009-03-30,20801082,Final,Nets,Bucks,2008,78,0.371,0.697,0.188,15,40,107,0.481,0.704,0.476,27,44,Bucks
2009-03-30,20801070,Final,Jazz,Knicks,2008,112,0.545,0.767,0.455,27,34,104,0.507,0.735,0.304,19,34,Jazz
2009-03-30,20801071,Final,Warriors,Grizzlies,2008,109,0.435,1,0.346,17,39,114,0.506,0.725,0.278,22,46,Grizzlies
2009-03-29,20801072,Final,Cavaliers,Mavericks,2008,102,0.426,0.789,0.333,28,53,74,0.362,0.647,0.294,23,43,Cavaliers
2009-03-29,20801059,Final,Hawks,Lakers,2008,86,0.393,0.769,0.526,20,45,76,0.35,0.696,0.2,14,50,Hawks
2009-03-29,20801060,Final,Timberwolves,Nets,2008,108,0.514,0.75,0.5,26,36,99,0.455,0.786,0.304,14,39,Timberwolves
2009-03-29,20801061,Final,Raptors,Bulls,2008,134,0.543,0.875,0.462,31,42,129,0.553,0.826,0.462,26,32,Raptors
2009-03-29,20801062,Final,Pistons,76ers,2008,101,0.528,0.677,0.4,24,35,97,0.463,0.87,0.25,19,34,Pistons
2009-03-29,20801063,Final,Celtics,Thunder,2008,103,0.47,0.708,0.348,29,48,84,0.361,0.821,0.2,18,36,Celtics
2009-03-29,20801064,Final,Pacers,Wizards,2008,124,0.516,0.81,0.45,26,51,115,0.429,0.8,0.467,10,44,Pacers
2009-03-29,20801065,Final,Pelicans,Spurs,2008,90,0.375,0.97,0.308,13,44,86,0.403,0.81,0.241,20,43,Pelicans
2009-03-29,20801066,Final,Kings,Suns,2008,126,0.516,0.778,0.318,25,47,118,0.495,0.571,0.385,26,45,Kings
2009-03-28,20801067,Final,Bulls,Pacers,2008,112,0.506,0.739,0.467,23,40,106,0.458,0.846,0.412,23,47,Bulls
2009-03-28,20801068,Final,Hornets,Knicks,2008,96,0.494,0.696,0.286,26,46,85,0.376,0.786,0.4,18,34,Hornets
2009-03-28,20801069,Final,Wizards,Pistons,2008,96,0.443,0.808,0.357,24,38,98,0.468,0.737,0.667,24,44,Pistons
2009-03-28,20801055,Final,Heat,Bucks,2008,102,0.481,0.895,0.474,23,49,85,0.369,0.778,0.143,16,44,Heat
2009-03-28,20801056,Final,Rockets,Clippers,2008,110,0.524,0.833,0.409,22,44,93,0.463,0.6,0.333,16,32,Rockets
2009-03-28,20801057,Final,Nuggets,Warriors,2008,129,0.551,0.677,0.385,37,44,116,0.42,0.9,0.438,21,50,Nuggets
2009-03-28,20801058,Final,Jazz,Suns,2008,104,0.434,0.771,0.417,27,56,99,0.371,0.667,0.259,21,51,Jazz
2009-03-28,20801048,Final,Trail Blazers,Grizzlies,2008,86,0.416,0.783,0.235,17,50,66,0.412,0.667,0,12,28,Trail Blazers
2009-03-27,20801049,Final,Magic,Bucks,2008,110,0.512,0.594,0.429,21,48,94,0.391,0.667,0.4,15,44,Magic
2009-03-27,20801050,Final,76ers,Hornets,2008,95,0.464,0.818,0.308,14,23,100,0.514,0.69,0.333,21,41,Hornets
2009-03-27,20801051,Final,Raptors,Thunder,2008,112,0.505,0.889,0.444,36,54,96,0.417,0.793,0.231,21,37,Raptors
2009-03-27,20801052,Final,Hawks,Celtics,2008,93,0.422,0.727,0.333,14,44,99,0.474,0.762,0.45,22,45,Celtics
2009-03-27,20801053,Final,Cavaliers,Timberwolves,2008,107,0.534,0.857,0.55,25,47,85,0.41,0.571,0.391,21,26,Cavaliers
2009-03-27,20801054,Final,Nets,Lakers,2008,95,0.47,0.471,0.333,23,48,103,0.471,0.737,0.333,29,37,Lakers
2009-03-27,20801041,Final,Knicks,Pelicans,2008,103,0.487,0.938,0.375,23,43,93,0.43,0.867,0.3,15,42,Knicks
2009-03-27,20801042,Final,Mavericks,Nuggets,2008,101,0.356,0.811,0.429,14,42,103,0.56,0.667,0.438,21,38,Nuggets
2009-03-27,20801043,Final,Spurs,Clippers,2008,111,0.561,0.818,0.417,31,39,98,0.513,0.625,0.5,17,35,Spurs
2009-03-27,20801044,Final,Kings,Grizzlies,2008,95,0.47,0.8,0.313,18,25,113,0.527,0.818,0.667,16,36,Grizzlies
2009-03-26,20801045,Final,Pistons,Lakers,2008,77,0.395,0.737,0.231,18,39,92,0.455,0.842,0.333,24,39,Lakers
2009-03-26,20801046,Final,Bulls,Heat,2008,106,0.526,0.8,0.533,24,40,87,0.459,0.762,0.214,18,32,Bulls
2009-03-26,20801047,Final,Trail Blazers,Suns,2008,129,0.602,0.741,0.5,30,39,109,0.5,0.563,0.3,22,40,Trail Blazers
2009-03-25,20801034,Final,Hawks,Spurs,2008,92,0.474,0.619,0.583,16,37,102,0.547,0.938,0.333,13,35,Spurs
2009-03-25,20801035,Final,Cavaliers,Nets,2008,98,0.471,0.885,0.529,25,49,87,0.41,0.65,0.455,22,32,Cavaliers
2009-03-25,20801036,Final,Pacers,Heat,2008,90,0.443,0.75,0.263,12,50,88,0.373,0.793,0.176,24,44,Pacers
2009-03-25,20801037,Final,76ers,Timberwolves,2008,96,0.408,0.85,0.333,14,41,88,0.364,0.87,0.444,19,36,76ers
2009-03-25,20801038,Final,Raptors,Bucks,2008,115,0.479,0.875,0.5,23,39,106,0.478,0.778,0.481,23,34,Raptors
2009-03-25,20801039,Final,Wizards,Hornets,2008,95,0.464,0.733,0.429,18,34,93,0.467,0.633,0.222,24,41,Wizards
2009-03-25,20801040,Final,Knicks,Clippers,2008,135,0.554,0.875,0.414,27,36,140,0.577,0.818,0.526,20,43,Clippers
2009-03-25,20801023,Final,Pelicans,Nuggets,2008,88,0.426,0.833,0.385,19,37,101,0.432,0.958,0.364,14,39,Nuggets
2009-03-25,20801024,Final,Magic,Celtics,2008,84,0.37,0.824,0.4,19,41,82,0.434,0.8,0.25,14,47,Magic
2009-03-25,20801025,Final,Mavericks,Warriors,2008,128,0.585,0.875,0.267,27,44,106,0.475,0.793,0.5,21,26,Mavericks
2009-03-25,20801026,Final,Suns,Jazz,2008,118,0.549,0.815,0.375,31,46,114,0.453,0.593,0.545,26,45,Suns
2009-03-24,20801027,Final,Bulls,Pistons,2008,99,0.44,0.8,0.357,23,41,91,0.482,0.692,0.25,19,43,Bulls
2009-03-24,20801028,Final,Thunder,Lakers,2008,89,0.415,0.857,0.167,26,45,107,0.5,0.941,0.385,24,41,Lakers
2009-03-24,20801029,Final,Spurs,Warriors,2008,107,0.519,0.704,0.375,23,41,106,0.457,0.773,0.455,18,40,Spurs
2009-03-24,20801030,Final,Jazz,Rockets,2008,99,0.447,0.76,0.286,23,42,86,0.348,0.857,0.385,19,52,Jazz
